Ville,Type_logement,Titre_annonce,ID_publication,ID_annonce,Code_postal,Code_INSEE,Surface,Prix,NB_pieces,nb_chambres,date_observation,heure-min,code_depart,annonce_exclusive,quartier,site_source,type_annonceur,categorie_annonceur,type_transaction,logement_neuf,prix_m_carre,statut_annonce
Saint-Julien-des-Landes,Maison/Villa,Maison 6 pièces à St Julien Des Landes,6750,immo-facile-32270541,85150,85236,136,275000,6,4,2020-01-22,20:19:29.192350,85,Non,Saint-Julien-des-Landes,bienici,Pro,Agence,Vente,Non,2022.0588235294117,Active
L'Aiguillon-sur-Mer,Maison/Villa,Maison L Aiguillon Sur Mer 5 pièce(s) 135 m2,117009E1DHSI,orpi-1-117009E1DHSI,85460,85001,135,229460,5,3,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,1699.7037037037037,Active
Saint-Jean-de-Monts,Maison/Villa,Belle villa contemporaine de 134 m2 aux portes du bourg !,1038,hektor-immovendeenne-696,85160,85234,133.89,397000,7,3,2020-01-22,20:19:29.192350,85,Non,Saint-Jean-de-Monts,bienici,Pro,Agence,Vente,Non,2853.0883561132277,Active
La Faute-sur-Mer,Maison/Villa,MAISON LA FAUTE SUR MER - 6 pièce(s) - 134 m2,13596,immo-facile-31864361,85460,85307,134,288400,6,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,2089.5522388059703,Active
Saint-Jean-de-Monts,Maison/Villa,Maison/villa,C-52268-S-1412,square-habitat-712ABEB4-C0DF-4B3A-8828-0D9D45EBD9A5,85160,85234,139,421135,7,4,2020-01-22,20:19:29.192350,85,Non,Garenne - Gatonneau - Beau Séjour,bienici,Pro,Agence,Vente,Non,2899.2805755395684,Active
Mareuil-sur-Lay-Dissais,Maison/Villa,Maison de ville,1_2379,ag850426-188549584,85320,85135,133,220290,7,3,2020-01-22,20:19:29.192350,85,Non,Mareuil-sur-Lay-Dissais,bienici,Pro,Agence,Vente,Non,1578.9473684210527,Active
Coëx,Maison/Villa,Maison Coex 6 pièce(s),568-9,immo-facile-22888049,85220,85070,138,376200,6,3,2020-01-22,20:19:29.192350,85,Non,Coëx,bienici,Pro,Agence,Vente,Non,2726.086956521739,Active
Coëx,Maison/Villa,Maison Coex 5 pièce(s),4289jb,immo-facile-adresse-10311638,85220,85070,138,379230,5,3,2020-01-22,20:19:29.192350,85,Non,Coëx,bienici,Pro,Agence,Vente,Non,2748.0434782608695,Active
Saint-Benoist-sur-Mer,Maison/Villa,Maison 3 chambres Saint-Benoist-Sur-Mer,5438,immo-facile-adresse-10280863,85540,85201,136,189500,5,3,2020-01-22,20:19:29.192350,85,Non,Saint-Benoist-sur-Mer,bienici,Pro,Agence,Vente,Non,1393.3823529411766,Active
Les Sables-d'Olonne,Maison/Villa,Maison 5 pièce(s) 140m2,117906E1J72E,orpi-1-117906E1J72E,85180,85194,140,644000,5,4,2020-01-22,20:19:29.192350,85,Non,Sous-préfecture - La Chaume,bienici,Pro,Agence,Vente,Non,4428.571428571428,Active
Jard-sur-Mer,Maison/Villa,Maison individuelle,8500262324,adapt-immo-8500262324,85520,85114,132,260000,5,3,2020-01-22,20:19:29.192350,85,Non,Jard-sur-Mer,bienici,Pro,Agence,Vente,Non,1969.6969696969697,Active
Triaize,Maison/Villa,Maison récente,1105,immo-facile-22895338,85580,85297,133.46,228800,4,3,2020-01-22,20:19:29.192350,85,Non,Triaize,bienici,Pro,Agence,Vente,Non,1648.4339877116738,Active
Saint-Gilles-Croix-de-Vie,Maison/Villa,Maison Saint Gilles Croix De Vie 6 pièce(s),3226PL,immo-facile-adresse-10110396,85800,85222,134,384300,6,4,2020-01-22,20:19:29.192350,85,Non,Saint-Gilles-Croix-de-Vie,bienici,Pro,Agence,Vente,Non,2867.910447761194,Active
Angles,Maison/Villa,MAISON RÉCENTE SPACIEUSE,02417g,immo-facile-34675757,85750,85004,139.59,252600,5,3,2020-01-22,20:19:29.192350,85,Non,Angles,bienici,Pro,Agence,Vente,Non,1719.3208682570385,Active
Saint-Prouant,Maison/Villa,Maison - 3 Chambres + un bureau- 135 m2 - Terrain 1245 M2 env,222932FVO,ag440414-232148410,85110,85266,135,185000,6,3,2020-01-22,20:19:29.192350,85,Non,Saint-Prouant,bienici,Pro,Mandataire,Vente,Non,1370.3703703703704,Active
Sainte-Hermine,Maison/Villa,Jolie maison de bourg rénovée,1300V,hektor-achetezvendeeim-250,85210,85223,138.16,137150,8,3,2020-01-22,20:19:29.192350,85,Non,Sainte-Hermine,bienici,Pro,Agence,Vente,Non,992.6896352055588,Active
Venansault,Maison/Villa,Maison à vendre Venansault,VM5160-DURET,ag441757-229911733,85190,85300,134,198900,4,4,2020-01-22,20:19:29.192350,85,Non,Venansault,bienici,Pro,Agence,Vente,Non,1417.910447761194,Active
Venansault,Maison/Villa,Maison à vendre Venansault,VM5160-DURET,ag850823-229911304,85190,85300,134,198900,4,4,2020-01-22,20:19:29.192350,85,Non,Venansault,bienici,Pro,Agence,Vente,Non,1417.910447761194,Active
La Faute-sur-Mer,Maison/Villa,Maison d'habitation composée de 2 logements communiquants,2602,hektor-LAFAUTESURMER-17624,85460,85307,137,280900,8,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,1934.3065693430658,Active
Les Landes-Genusson,Maison/Villa,Maison de village,8500260996,adapt-immo-8500260996,85130,85119,140,142000,6,4,2020-01-22,20:19:29.192350,85,Non,Les Landes-Genusson,bienici,Pro,Agence,Vente,Non,964.2857142857143,Active
La Flocellière,Maison/Villa,Maison de 140m2 à fort potentiel,9_JBVMA120000819,hektor-9_compagnie-immo-819,85700,85090,140,131580,6,4,2020-01-22,20:19:29.192350,85,Non,La Flocellière,bienici,Pro,Agence,Vente,Non,939.8571428571429,Active
Falleron,Maison/Villa,Maison 140 m2 - 6 pièces - Au calme d'un village,1422,hektor-lagenceimmobilierebouin-720,85670,85086,140,199500,6,3,2020-01-22,20:19:29.192350,85,Non,Falleron,bienici,Pro,Agence,Vente,Non,1425.0,Active
Nieul-le-Dolent,Maison/Villa,Maison 5 chambres - 985 m² terrain,VM4896-DURET,ag850823-223106395,85430,85161,136,306500,7,5,2020-01-22,20:19:29.192350,85,Non,Nieul-le-Dolent,bienici,Pro,Agence,Vente,Non,2169.1176470588234,Active
Les Sables-d'Olonne,Maison/Villa,La Chaume,758,hektor-Herbreteau-Immobilier-10485,85100,85194,139.5,367000,6,3,2020-01-22,20:19:29.192350,85,Non,La Chaume,bienici,Pro,Agence,Vente,Non,2630.8243727598565,Active
Saint-Valérien,Maison/Villa,Proche accès autoroute,,4620,apimo-3282758,85570,85274,136,152000,6,4,2020-01-22,20:19:29.192350,85,,Saint-Valérien,bienici,Pro,Agence,Vente,Non,1117.6470588235295,Active
Saint-Gervais,Maison/Villa,Maison ST GERVAIS - 5 pièce(s) - 135 m2,37107,immo-facile-adresse-9455299,85230,85221,135,294700,5,3,2020-01-22,20:19:29.192350,85,Non,Saint-Gervais,bienici,Pro,Agence,Vente,Non,2182.962962962963,Active
Pouzauges,Maison/Villa,Maison  5 pièce(s) - 140 m2,212168PER,ag440414-214727463,85700,85182,140,137990,5,3,2020-01-22,20:19:29.192350,85,Non,Pouzauges,bienici,Pro,Mandataire,Vente,Non,985.6428571428571,Active
Angles,Maison/Villa,Maison Angles 6 pièce(s),4172,immo-facile-adresse-10893235,85750,85004,135,252900,6,4,2020-01-22,20:19:29.192350,85,Non,Angles,bienici,Pro,Agence,Vente,Non,1873.3333333333333,Active
Bois-de-Céné,Maison/Villa,Au Coeur du bourg, maison 4 chambres avec dépendance,1372,hektor-lagenceimmobilierebouin-681,85710,85024,137,192000,7,4,2020-01-22,20:19:29.192350,85,Non,Bois-de-Céné,bienici,Pro,Agence,Vente,Non,1401.4598540145985,Active
L'Île-d'Olonne,Maison/Villa,ILE D'OLONNE MAGNIFIQUE CADRE DE VIE,735,hektor-Herbreteau-Immobilier-9628,85340,85112,136,367000,6,5,2020-01-22,20:19:29.192350,85,Non,L'Île-d'Olonne,bienici,Pro,Agence,Vente,Non,2573.529411764706,Active
Saint-Jean-de-Monts,Maison/Villa,Saint Jean de Monts, maison contemporaine 132 m², 5 pièces,22621DHI706,ag133675-210093279,85160,85234,132,394800,5,3,2020-01-22,20:19:29.192350,85,Non,Saint-Jean-de-Monts,bienici,Pro,Agence,Vente,Non,2893.939393939394,Active
Cugand,Maison/Villa,,14012,century-21-202_2373_14012,85610,85076,136,137000,6,3,2020-01-22,20:19:29.192350,85,Oui,Cugand,bienici,Pro,Agence,Vente,Non,1007.3529411764706,Active
Noirmoutier-en-l'Île,Maison/Villa,A 500 DE LA RUE PIETONNE,1339545,ag850693-206660151,85330,85163,137,478000,6,4,2020-01-22,20:19:29.192350,85,Non,Centre-ville - Cinq Chemins,bienici,Pro,Agence,Vente,Non,3489.0510948905107,Active
Jard-sur-Mer,Maison/Villa,Du charme pour cette ravissante maison dans un secteur calme,751,hektor-PULLMANN-332,85520,85114,140,350000,6,3,2020-01-22,20:19:29.192350,85,Non,Jard-sur-Mer,bienici,Pro,Agence,Vente,Non,2428.5714285714284,Active
La Châtaigneraie,Maison/Villa,Vaste maison de bourg avec dépendances et terrain, fort pote,5604,hektor-cabinetfruchet-9494,85120,85059,132,90950,5,3,2020-01-22,20:19:29.192350,85,Non,La Châtaigneraie,bienici,Pro,Agence,Vente,Non,643.939393939394,Active
Saint-Vincent-sur-Graon,Maison/Villa,INVESTISSEUR, MAISON RENOVEE 4 CHAMBRES,01898Mw,immo-facile-30249449,85540,85277,134,159000,7,4,2020-01-22,20:19:29.192350,85,Non,Saint-Vincent-sur-Graon,bienici,Pro,Agence,Vente,Non,1119.402985074627,Active
Saint-Jean-de-Monts,Maison/Villa,A proximité du centre !,1322530,ag850680-195608449,85160,85234,133,399000,5,3,2020-01-22,20:19:29.192350,85,Non,Rue Notre-Dame - Bois Joly - Vredon - Vacherie - Tonnelle,bienici,Pro,Agence,Vente,Non,3000.0,Active
Benet,Maison/Villa,Maison Benet 110 m² + studio indépedant de 30m²,6729,immo-facile-30737465,85490,85020,140,198550,6,4,2020-01-22,20:19:29.192350,85,Non,Benet,bienici,Pro,Agence,Vente,Non,1357.142857142857,Active
Xanton-Chassenon,Maison/Villa,2 Maisons  : 140 m2 + 130 m²,6707,immo-facile-30356431,85240,85306,140,95850,7,3,2020-01-22,20:19:29.192350,85,Non,Xanton-Chassenon,bienici,Pro,Agence,Vente,Non,642.8571428571429,Active
Chantonnay,Maison/Villa,Maison neuve à étage à proximité du centre-ville,5526,hektor-cabinetfruchet-6841,85110,85051,132,190800,6,3,2020-01-22,20:19:29.192350,85,Non,Chantonnay,bienici,Pro,Agence,Vente,Non,1363.6363636363637,Active
Oulmes,Maison/Villa,Maison Oulmes   6 piece(s)   140 m2,5748,immo-facile-25352159,85420,85168,140,157500,6,4,2020-01-22,20:19:29.192350,85,Non,Oulmes,bienici,Pro,Agence,Vente,Non,1071.4285714285713,Active
Soullans,Maison/Villa,Soullans a 15 minutes des plages  belle longère rénover de 1,1264,hektor-lagenceimmobilierebouin-573,85300,85284,134,278000,7,3,2020-01-22,20:19:29.192350,85,Non,Soullans,bienici,Pro,Agence,Vente,Non,2074.626865671642,Active
Saint-Jean-de-Monts,Maison/Villa,St Jean de Monts centre !,1250745,ag850680-153366024,85160,85234,138,295500,5,3,2020-01-22,20:19:29.192350,85,Non,Centre-ville - Vasais,bienici,Pro,Agence,Vente,Non,2141.304347826087,Active
La Tranche-sur-Mer,Maison/Villa,Villa spacieuse à 200 m de la plage Clémenceau,MAIS 85-928,hektor-LATRANCHESURMER-722,85360,85294,135,365750,6,3,2020-01-22,20:19:29.192350,85,Non,La Tranche-sur-Mer,bienici,Pro,Agence,Vente,Non,2592.5925925925926,Active
Olonne-sur-Mer,Maison/Villa,Maison OLONNE-SUR-MER,6950,immo-facile-adresse-9395067,85340,85166,138,259750,4,3,2020-01-22,20:19:29.192350,85,Non,La Garlière - La Tonelle - Le Caillou Blanc - La Paillotière,bienici,Pro,Agence,Vente,Non,1882.2463768115942,Active
Olonne-sur-Mer,Maison/Villa,MAISON PLAIN PIED,781,hektor-Herbreteau-Immobilier-11330,85340,85166,140,357000,8,5,2020-01-22,20:19:29.192350,85,Non,Les Chirons,bienici,Pro,Agence,Vente,Non,2428.5714285714284,Active
Les Clouzeaux,Maison/Villa,,14174,century-21-202_2373_14174,85430,85069,137.5,249000,5,3,2020-01-22,20:19:29.192350,85,Non,Les Clouzeaux,bienici,Pro,Agence,Vente,Non,1810.909090909091,Active
La Chaize-Giraud,Maison/Villa,Maison,ND1-799,ag850372-231201556,85220,85045,140,248250,8,4,2020-01-22,20:19:29.192350,85,Non,La Chaize-Giraud,bienici,Pro,Agence,Vente,Non,1678.5714285714287,Active
Saint-Jean-de-Monts,Maison/Villa,Maison contemporaine,1162,hektor-saintjeanimmo-24,85160,85234,134,404250,6,3,2020-01-22,20:19:29.192350,85,Non,Garenne - Gatonneau - Beau Séjour,bienici,Pro,Agence,Vente,Non,3016.791044776119,Active
Saint-Denis-du-Payré,Maison/Villa,ST DENIS DU PAYRE,703FC,immo-facile-34790223,85580,85207,131,152975,5,4,2020-01-22,20:19:29.192350,85,Non,Saint-Denis-du-Payré,bienici,Pro,Agence,Vente,Non,1106.8702290076335,Active
Grues,Maison/Villa,RÉTRO LITTORAL,3577,immo-facile-99933697036,85580,85104,131,152700,6,4,2020-01-22,20:19:29.192350,85,Non,Grues,bienici,Pro,Agence,Vente,Non,1106.8702290076335,Active
La Tranche-sur-Mer,Maison/Villa,Maison de Type T5 de 135 m² sur un terrain arboré de de 646 m²,1370149,ag850942-226056493,85360,85294,135,262500,5,3,2020-01-22,20:19:29.192350,85,Non,La Tranche-sur-Mer,bienici,Pro,Agence,Vente,Non,1944.4444444444443,Active
Sainte-Flaive-des-Loups,Maison/Villa,Grange à rénover Sainte Flaive Des Loups 140 m²,0-241,immo-facile-adresse-10906659,85150,85211,140,44000,1,,2020-01-22,20:19:29.192350,85,Non,Sainte-Flaive-des-Loups,bienici,Pro,Agence,Vente,Non,314.2857142857143,Active
Talmont-Saint-Hilaire,Maison/Villa,Maison Talmont Saint Hilaire 7 pièce(s) 140 m2,497JJ,immo-facile-34203782,85440,85288,140,368500,7,3,2020-01-22,20:19:29.192350,85,Non,Talmont-Saint-Hilaire,bienici,Pro,Agence,Vente,Non,2500.0,Active
L'Aiguillon-sur-Mer,Maison/Villa,Maison L'aiguillon Sur Mer 6 pièce(s),1729,immo-facile-adresse-10556222,85460,85001,139,189500,6,4,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,1363.3093525179856,Active
Angles,Maison/Villa,MAISON SPACIEUSE AU CALME ET PROCHE COMMERCES,02216bz,immo-facile-33583092,85750,85004,135,253640,5,4,2020-01-22,20:19:29.192350,85,Non,Angles,bienici,Pro,Agence,Vente,Non,1785.1851851851852,Active
L'Île-d'Yeu,Maison/Villa,MAISON A FORT POTENTIEL,210936ABE,ag440414-212590989,85350,85113,140,393300,5,3,2020-01-22,20:19:29.192350,85,Non,Ker Pierre Borny - Ker Châlon - Ker Bossy - Ker Chauvineau,bienici,Pro,Mandataire,Vente,Non,2714.285714285714,Active
Noirmoutier-en-l'Île,Maison/Villa,Maison,1428st,immo-facile-adresse-10662724,85330,85163,140,469800,8,6,2020-01-22,20:19:29.192350,85,Non,Centre-ville - Cinq Chemins,bienici,Pro,Agence,Vente,Non,3214.285714285714,Active
Benet,Maison/Villa,Maison Benet 6 pièce(s) 131 m2,6894,immo-facile-31928764,85490,85020,131,221000,6,3,2020-01-22,20:19:29.192350,85,Non,Benet,bienici,Pro,Agence,Vente,Non,1622.1374045801526,Active
Les Clouzeaux,Maison/Villa,,13959,century-21-202_2373_13959,85430,85069,137.5,249000,5,3,2020-01-22,20:19:29.192350,85,Non,Les Clouzeaux,bienici,Pro,Agence,Vente,Non,1810.909090909091,Active
La Châtaigneraie,Maison/Villa,Jolie maison de plain-pied,5609,hektor-cabinetfruchet-9766,85120,85059,132,188680,4,3,2020-01-22,20:19:29.192350,85,Non,La Châtaigneraie,bienici,Pro,Agence,Vente,Non,1348.4848484848485,Active
Givrand,Maison/Villa,Maison Givrand  5 pièce(s),1137-4,immo-facile-31353488,85800,85100,131,231800,5,2,2020-01-22,20:19:29.192350,85,Non,Givrand,bienici,Pro,Agence,Vente,Non,1769.4656488549617,Active
La Garnache,Maison/Villa,Belle maison de 138 m2,1290,hektor-lagenceimmobilierebouin-603,85710,85096,138,183400,5,4,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1328.9855072463768,Active
Grosbreuil,Maison/Villa,4 Chambres,1301458,ag850942-183806437,85440,85103,138,245000,6,4,2020-01-22,20:19:29.192350,85,Non,Grosbreuil,bienici,Pro,Agence,Vente,Non,1775.3623188405797,Active
Chantonnay,Maison/Villa,Maison en pierres offrant de beaux volumes et diverses dépen,5538,hektor-cabinetfruchet-6852,85110,85051,140,104325,4,2,2020-01-22,20:19:29.192350,85,Non,Chantonnay,bienici,Pro,Agence,Vente,Non,696.4285714285714,Active
Soullans,Maison/Villa,Longère en pierres à SOULLANS,98BC,immo-facile-27260509,85300,85284,132,278250,4,3,2020-01-22,20:19:29.192350,85,Non,Soullans,bienici,Pro,Agence,Vente,Non,2007.5757575757575,Active
L'Aiguillon-sur-Mer,Maison/Villa,Deux chambres à l'Aiguillon-sur-mer,2339,hektor-LAFAUTESURMER-10511,85460,85001,139,192420,3,2,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,1294.9640287769785,Active
La Faute-sur-Mer,Maison/Villa,Maison La Faute Sur Mer 4 pièce(s) 132 m2,01706-LG-hu,immo-facile-28580209,85460,85307,132,304600,5,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,2196.969696969697,Active
Les Châtelliers-Châteaumur,Maison/Villa,,T18080JM,ics-len_LENAIN_tra-T18080JM,85700,85063,135.03,198550,7,4,2020-01-22,20:19:29.192350,85,Non,Les Châtelliers-Châteaumur,bienici,Pro,Agence,Vente,Non,1470.4139820780567,Active
La Faute-sur-Mer,Maison/Villa,Belle maison familliale,2337,hektor-LAFAUTESURMER-3975,85460,85307,138,349800,6,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,2391.304347826087,Active
L'Aiguillon-sur-Mer,Maison/Villa,Coup de coeur,2303,hektor-LAFAUTESURMER-2833,85460,85001,134,369200,5,3,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,2611.9402985074626,Active
Saint-Philbert-de-Bouaine,Maison/Villa,Maison neuve à 15 min du périphérique nantais,SQU-BBBBBBBBBX,entities-1037271-2004114,85660,85262,133,227842.0,6,3,2020-01-22,20:19:29.192350,85,,Saint-Philbert-de-Bouaine,bienici,Pro,Constructeur maisons,Vente,Oui,,Active
La Gaubretière,Maison/Villa,LA GAUBRETIERE - Maison 6 pièces 131 m²,7222,immo-facile-34354225,85130,85097,131,254800,6,3,2020-01-22,20:19:29.192350,85,Non,La Gaubretière,bienici,Pro,Agence,Vente,Non,1945.0381679389313,Active
Saint-Denis-du-Payré,Maison/Villa,ST DENIS DU PAYRE,703FC,immo-facile-34790223,85580,85207,131,152975,5,4,2020-01-22,20:19:29.192350,85,Non,Saint-Denis-du-Payré,bienici,Pro,Agence,Vente,Non,1106.8702290076335,Active
Grues,Maison/Villa,RÉTRO LITTORAL,3577,immo-facile-99933697036,85580,85104,131,152700,6,4,2020-01-22,20:19:29.192350,85,Non,Grues,bienici,Pro,Agence,Vente,Non,1106.8702290076335,Active
La Tranche-sur-Mer,Maison/Villa,Maison de Type T5 de 135 m² sur un terrain arboré de de 646 m²,1370149,ag850942-226056493,85360,85294,135,262500,5,3,2020-01-22,20:19:29.192350,85,Non,La Tranche-sur-Mer,bienici,Pro,Agence,Vente,Non,1944.4444444444443,Active
Sainte-Flaive-des-Loups,Maison/Villa,Grange à rénover Sainte Flaive Des Loups 140 m²,0-241,immo-facile-adresse-10906659,85150,85211,140,44000,1,,2020-01-22,20:19:29.192350,85,Non,Sainte-Flaive-des-Loups,bienici,Pro,Agence,Vente,Non,314.2857142857143,Active
Talmont-Saint-Hilaire,Maison/Villa,Maison Talmont Saint Hilaire 7 pièce(s) 140 m2,497JJ,immo-facile-34203782,85440,85288,140,368500,7,3,2020-01-22,20:19:29.192350,85,Non,Talmont-Saint-Hilaire,bienici,Pro,Agence,Vente,Non,2500.0,Active
L'Aiguillon-sur-Mer,Maison/Villa,Maison L'aiguillon Sur Mer 6 pièce(s),1729,immo-facile-adresse-10556222,85460,85001,139,189500,6,4,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,1363.3093525179856,Active
Angles,Maison/Villa,MAISON SPACIEUSE AU CALME ET PROCHE COMMERCES,02216bz,immo-facile-33583092,85750,85004,135,253640,5,4,2020-01-22,20:19:29.192350,85,Non,Angles,bienici,Pro,Agence,Vente,Non,1785.1851851851852,Active
L'Île-d'Yeu,Maison/Villa,MAISON A FORT POTENTIEL,210936ABE,ag440414-212590989,85350,85113,140,393300,5,3,2020-01-22,20:19:29.192350,85,Non,Ker Pierre Borny - Ker Châlon - Ker Bossy - Ker Chauvineau,bienici,Pro,Mandataire,Vente,Non,2714.285714285714,Active
Noirmoutier-en-l'Île,Maison/Villa,Maison,1428st,immo-facile-adresse-10662724,85330,85163,140,469800,8,6,2020-01-22,20:19:29.192350,85,Non,Centre-ville - Cinq Chemins,bienici,Pro,Agence,Vente,Non,3214.285714285714,Active
Benet,Maison/Villa,Maison Benet 6 pièce(s) 131 m2,6894,immo-facile-31928764,85490,85020,131,221000,6,3,2020-01-22,20:19:29.192350,85,Non,Benet,bienici,Pro,Agence,Vente,Non,1622.1374045801526,Active
Les Clouzeaux,Maison/Villa,,13959,century-21-202_2373_13959,85430,85069,137.5,249000,5,3,2020-01-22,20:19:29.192350,85,Non,Les Clouzeaux,bienici,Pro,Agence,Vente,Non,1810.909090909091,Active
La Châtaigneraie,Maison/Villa,Jolie maison de plain-pied,5609,hektor-cabinetfruchet-9766,85120,85059,132,188680,4,3,2020-01-22,20:19:29.192350,85,Non,La Châtaigneraie,bienici,Pro,Agence,Vente,Non,1348.4848484848485,Active
Givrand,Maison/Villa,Maison Givrand  5 pièce(s),1137-4,immo-facile-31353488,85800,85100,131,231800,5,2,2020-01-22,20:19:29.192350,85,Non,Givrand,bienici,Pro,Agence,Vente,Non,1769.4656488549617,Active
La Garnache,Maison/Villa,Belle maison de 138 m2,1290,hektor-lagenceimmobilierebouin-603,85710,85096,138,183400,5,4,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1328.9855072463768,Active
Grosbreuil,Maison/Villa,4 Chambres,1301458,ag850942-183806437,85440,85103,138,245000,6,4,2020-01-22,20:19:29.192350,85,Non,Grosbreuil,bienici,Pro,Agence,Vente,Non,1775.3623188405797,Active
Chantonnay,Maison/Villa,Maison en pierres offrant de beaux volumes et diverses dépen,5538,hektor-cabinetfruchet-6852,85110,85051,140,104325,4,2,2020-01-22,20:19:29.192350,85,Non,Chantonnay,bienici,Pro,Agence,Vente,Non,696.4285714285714,Active
Soullans,Maison/Villa,Longère en pierres à SOULLANS,98BC,immo-facile-27260509,85300,85284,132,278250,4,3,2020-01-22,20:19:29.192350,85,Non,Soullans,bienici,Pro,Agence,Vente,Non,2007.5757575757575,Active
L'Aiguillon-sur-Mer,Maison/Villa,Deux chambres à l'Aiguillon-sur-mer,2339,hektor-LAFAUTESURMER-10511,85460,85001,139,192420,3,2,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,1294.9640287769785,Active
La Faute-sur-Mer,Maison/Villa,Maison La Faute Sur Mer 4 pièce(s) 132 m2,01706-LG-hu,immo-facile-28580209,85460,85307,132,304600,5,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,2196.969696969697,Active
Les Châtelliers-Châteaumur,Maison/Villa,,T18080JM,ics-len_LENAIN_tra-T18080JM,85700,85063,135.03,198550,7,4,2020-01-22,20:19:29.192350,85,Non,Les Châtelliers-Châteaumur,bienici,Pro,Agence,Vente,Non,1470.4139820780567,Active
La Faute-sur-Mer,Maison/Villa,Belle maison familliale,2337,hektor-LAFAUTESURMER-3975,85460,85307,138,349800,6,4,2020-01-22,20:19:29.192350,85,Non,La Faute-sur-Mer,bienici,Pro,Agence,Vente,Non,2391.304347826087,Active
L'Aiguillon-sur-Mer,Maison/Villa,Coup de coeur,2303,hektor-LAFAUTESURMER-2833,85460,85001,134,369200,5,3,2020-01-22,20:19:29.192350,85,Non,L'Aiguillon-sur-Mer,bienici,Pro,Agence,Vente,Non,2611.9402985074626,Active
Saint-Philbert-de-Bouaine,Maison/Villa,Maison neuve à 15 min du périphérique nantais,SQU-BBBBBBBBBX,entities-1037271-2004114,85660,85262,133,227842.0,6,3,2020-01-22,20:19:29.192350,85,,Saint-Philbert-de-Bouaine,bienici,Pro,Constructeur maisons,Vente,Oui,,Active
La Gaubretière,Maison/Villa,LA GAUBRETIERE - Maison 6 pièces 131 m²,7222,immo-facile-34354225,85130,85097,131,254800,6,3,2020-01-22,20:19:29.192350,85,Non,La Gaubretière,bienici,Pro,Agence,Vente,Non,1945.0381679389313,Active
